1996,8,1,71,53,0,0,0,0
1996,8,2,77,54,0.17,0,0,0
1996,8,3,80,59,0,0,0,0
1996,8,4,86,60,0,0,0,0
1996,8,5,87,64,0,0,0,0
1996,8,6,92,70,0,0,0,0
1996,8,7,94,73,0.02,0,0,1
1996,8,8,83,71,0.02,0,0,1
1996,8,9,75,52,0,0,0,0
1996,8,10,74,54,0,0,0,0
1996,8,11,73,51,0,0,0,0
1996,8,12,83,53,0,0,0,0
1996,8,13,83,58,0,0,0,0
1996,8,14,84,59,0.11,0,0,1
1996,8,15,77,64,0,0,0,0
1996,8,16,78,55,0,0,0,0
1996,8,17,83,51,0,0,0,0
1996,8,18,85,50,0,0,0,0
1996,8,19,78,59,0.10,0,0,1
1996,8,20,83,66,0.55,0,0,1
1996,8,21,84,56,0,0,0,0
1996,8,22,87,63,0.74,0,0,1
1996,8,23,78,63,0.03,0,0,0
1996,8,24,84,49,0,0,0,0
1996,8,25,83,56,0,0,0,0
1996,8,26,84,55,0,0,0,0
1996,8,27,67,62,0.01,0,0,0
1996,8,28,77,48,0,0,0,0
1996,8,29,80,47,0,0,0,0
